date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:59:00	74970/74970	---M-Z	200	added ('OK')	text/html	etag:%22124da-62501638-4ed3fee8e69acf94;gz%22	https://devsdesign.net/products/html/clenia/index.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/index.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:00	41475/41475	---M--	200	added ('OK')	image/png	etag:%22a203-62501638-ac51273e4675ff21;;;%22	https://devsdesign.net/products/html/clenia/assets/images/logo-green.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/logo-green.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:01	41591/41591	---M--	200	added ('OK')	image/png	etag:%22a277-62501638-40fd192050133e60;;;%22	https://devsdesign.net/products/html/clenia/assets/images/logo-green-white.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/logo-green-white.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:01	74000/74000	---M-Z	200	added ('OK')	text/html	etag:%2212110-62501638-781aebd89b73be92;gz%22	https://devsdesign.net/products/html/clenia/index2.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/index2.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:01	70489/70489	---M-Z	200	added ('OK')	text/html	etag:%2211359-62501638-278803979b32df66;gz%22	https://devsdesign.net/products/html/clenia/index3.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/index3.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:02	71006/71006	---M-Z	200	added ('OK')	text/html	etag:%221155e-62501638-30d5223d4951e3ba;gz%22	https://devsdesign.net/products/html/clenia/index4.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/index4.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:02	69274/69274	---M-Z	200	added ('OK')	text/html	etag:%2210e9a-62501638-76f462f3f71effc2;gz%22	https://devsdesign.net/products/html/clenia/index5.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/index5.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:02	84305/84305	---M-Z	200	added ('OK')	text/html	etag:%2214951-62501638-1a3d1d0a7f05ef7;gz%22	https://devsdesign.net/products/html/clenia/onepage1.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/onepage1.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:03	71206/71206	---M-Z	200	added ('OK')	text/html	etag:%2211626-62501638-47647ca025e5215a;gz%22	https://devsdesign.net/products/html/clenia/onepage2.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/onepage2.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:04	80537/80537	---M-Z	200	added ('OK')	text/html	etag:%2213a99-62501638-3a52fb1bef2b1148;gz%22	https://devsdesign.net/products/html/clenia/onepage4.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/onepage4.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:04	78030/78030	---M-Z	200	added ('OK')	text/html	etag:%22130ce-62501638-5c2a70edc143913d;gz%22	https://devsdesign.net/products/html/clenia/onepage5.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/onepage5.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:05	37933/37933	---M-Z	200	added ('OK')	text/html	etag:%22942d-62501638-b66c45950fdea840;gz%22	https://devsdesign.net/products/html/clenia/faqs.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/faqs.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:05	66068/66068	---M-Z	200	added ('OK')	text/html	etag:%2210214-62501638-b539fbdac37df667;gz%22	https://devsdesign.net/products/html/clenia/about.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/about.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:05	36037/36037	---M-Z	200	added ('OK')	text/html	etag:%228cc5-62501638-705f48f8a783ef0d;gz%22	https://devsdesign.net/products/html/clenia/request-an-estimate.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/request-an-estimate.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:06	32066/32066	---M-Z	200	added ('OK')	text/html	etag:%227d42-62501638-901c1e7ddd7de94;gz%22	https://devsdesign.net/products/html/clenia/expert-members.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/expert-members.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:06	28142/28142	---M-Z	200	added ('OK')	text/html	etag:%226dee-62501638-cd85d7e316c59f3b;gz%22	https://devsdesign.net/products/html/clenia/single-member.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/single-member.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:07	51344/51344	---M-Z	200	added ('OK')	text/html	etag:%22c890-62501638-3bbe95b27d7f2510;gz%22	https://devsdesign.net/products/html/clenia/services1.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/services1.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:07	48286/48286	---M-Z	200	added ('OK')	text/html	etag:%22bc9e-62501638-adcb9b71c8dbe00a;gz%22	https://devsdesign.net/products/html/clenia/services2.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/services2.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:07	50632/50632	---M-Z	200	added ('OK')	text/html	etag:%22c5c8-62501638-cad96ad0e3f06ea2;gz%22	https://devsdesign.net/products/html/clenia/covid-19-cleaning.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/covid-19-cleaning.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:08	50630/50630	---M-Z	200	added ('OK')	text/html	etag:%22c5c6-62501638-498aaf0ad6aa0301;gz%22	https://devsdesign.net/products/html/clenia/kitchen-cleaning.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/kitchen-cleaning.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:08	50628/50628	---M-Z	200	added ('OK')	text/html	etag:%22c5c4-62501638-7822a79c89faa2e4;gz%22	https://devsdesign.net/products/html/clenia/toilet-cleaning.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/toilet-cleaning.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:09	50628/50628	---M-Z	200	added ('OK')	text/html	etag:%22c5c4-62501638-da2bb50bb8e89b96;gz%22	https://devsdesign.net/products/html/clenia/office-cleaning.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/office-cleaning.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:09	50626/50626	---M-Z	200	added ('OK')	text/html	etag:%22c5c2-62501638-b27f35b76257a309;gz%22	https://devsdesign.net/products/html/clenia/window-cleaning.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/window-cleaning.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:09	50495/50495	---M-Z	200	added ('OK')	text/html	etag:%22c53f-62501638-bc762df8a770d66d;gz%22	https://devsdesign.net/products/html/clenia/carpet-cleaning.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/carpet-cleaning.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:10	28296/28296	---M-Z	200	added ('OK')	text/html	etag:%226e88-62501638-cdf29c32744ae91a;gz%22	https://devsdesign.net/products/html/clenia/projects.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/projects.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:10	34231/34231	---M-Z	200	added ('OK')	text/html	etag:%2285b7-62501638-d8f73ebb42329198;gz%22	https://devsdesign.net/products/html/clenia/projects-details.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/projects-details.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:11	41880/41880	---M-Z	200	added ('OK')	text/html	etag:%22a398-62501638-d5755e88e6420d0d;gz%22	https://devsdesign.net/products/html/clenia/blog.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/blog.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:11	34820/34820	---M-Z	200	added ('OK')	text/html	etag:%228804-62501638-6bf4ab7378dcf94d;gz%22	https://devsdesign.net/products/html/clenia/single-post.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/single-post.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:12	29280/29280	---M-Z	200	added ('OK')	text/html	etag:%227260-62501638-7dba63ed1ad0ee23;gz%22	https://devsdesign.net/products/html/clenia/contact.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/contact.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:13	206857/206857	---M--	200	added ('OK')	image/jpeg	etag:%2232809-62501638-6a55e0256c61aebc;;;%22	https://devsdesign.net/products/html/clenia/assets/images/slider/style2/h1-2.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/slider/style2/h1-2.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:13	163913/163913	---M--	200	added ('OK')	image/jpeg	etag:%2228049-62501638-adc92a39e43f3e39;;;%22	https://devsdesign.net/products/html/clenia/assets/images/slider/style2/h1-1.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/slider/style2/h1-1.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:14	7851/7851	---M--	200	added ('OK')	image/png	etag:%221eab-62501638-629d5863ae5cf24e;;;%22	https://devsdesign.net/products/html/clenia/assets/images/services/style3/1.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/services/style3/1.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:14	5968/5968	---M--	200	added ('OK')	image/png	etag:%221750-62501638-604b03f4782f3c5d;;;%22	https://devsdesign.net/products/html/clenia/assets/images/services/style3/2.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/services/style3/2.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:15	7945/7945	---M--	200	added ('OK')	image/png	etag:%221f09-62501638-1064100250bf6e1c;;;%22	https://devsdesign.net/products/html/clenia/assets/images/services/style3/3.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/services/style3/3.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:16	10505/10505	---M--	200	added ('OK')	image/png	etag:%222909-62501638-9f3055a7992ca217;;;%22	https://devsdesign.net/products/html/clenia/assets/images/about/style3/1.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/about/style3/1.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:16	104603/104603	---M--	200	added ('OK')	image/jpeg	etag:%221989b-62501638-ca3439bc4344b173;;;%22	https://devsdesign.net/products/html/clenia/assets/images/about/style3/about-3.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/about/style3/about-3.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:16	7455/7455	---M--	200	added ('OK')	image/png	etag:%221d1f-62501638-402c71af61789b9c;;;%22	https://devsdesign.net/products/html/clenia/assets/images/counter/icons/1.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/counter/icons/1.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:16	6297/6297	---M--	200	added ('OK')	image/png	etag:%221899-62501638-e5d7e18b5ad97cd2;;;%22	https://devsdesign.net/products/html/clenia/assets/images/counter/icons/2.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/counter/icons/2.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:17	6095/6095	---M--	200	added ('OK')	image/png	etag:%2217cf-62501638-1291efcb2f22222e;;;%22	https://devsdesign.net/products/html/clenia/assets/images/counter/icons/3.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/counter/icons/3.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:17	8261/8261	---M--	200	added ('OK')	image/png	etag:%222045-62501638-2b9d83bc412ccc34;;;%22	https://devsdesign.net/products/html/clenia/assets/images/counter/icons/4.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/counter/icons/4.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:18	4017/4017	---M--	200	added ('OK')	image/png	etag:%22fb1-62501638-cb6cadfea00a9ba9;;;%22	https://devsdesign.net/products/html/clenia/assets/images/choose/style3/1.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/choose/style3/1.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:18	6153/6153	---M--	200	added ('OK')	image/png	etag:%221809-62501638-c4500b593c8fd4f0;;;%22	https://devsdesign.net/products/html/clenia/assets/images/choose/style3/2.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/choose/style3/2.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:18	5991/5991	---M--	200	added ('OK')	image/png	etag:%221767-62501638-419a4ec8786417d3;;;%22	https://devsdesign.net/products/html/clenia/assets/images/choose/style3/3.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/choose/style3/3.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:19	5987/5987	---M--	200	added ('OK')	image/png	etag:%221763-62501638-a0fdc2b376fbebee;;;%22	https://devsdesign.net/products/html/clenia/assets/images/choose/style3/4.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/choose/style3/4.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:19	6317/6317	---M--	200	added ('OK')	image/png	etag:%2218ad-62501638-f3e0ebde471f5492;;;%22	https://devsdesign.net/products/html/clenia/assets/images/choose/style3/5.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/choose/style3/5.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:19	7205/7205	---M--	200	added ('OK')	image/png	etag:%221c25-62501638-9d1d6a532063dddb;;;%22	https://devsdesign.net/products/html/clenia/assets/images/choose/style3/6.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/choose/style3/6.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:20	7657/7657	---M--	200	added ('OK')	image/png	etag:%221de9-62501638-90272ad4a5081ce8;;;%22	https://devsdesign.net/products/html/clenia/assets/images/services/style4/1.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/services/style4/1.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:20	8765/8765	---M--	200	added ('OK')	image/png	etag:%22223d-62501638-eafc474fc9bd956c;;;%22	https://devsdesign.net/products/html/clenia/assets/images/services/style4/2.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/services/style4/2.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:21	8347/8347	---M--	200	added ('OK')	image/png	etag:%22209b-62501638-6b75deb461f6d6e6;;;%22	https://devsdesign.net/products/html/clenia/assets/images/services/style4/3.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/services/style4/3.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:21	5859/5859	---M--	200	added ('OK')	image/png	etag:%2216e3-62501638-480a43442b0277ff;;;%22	https://devsdesign.net/products/html/clenia/assets/images/services/style4/4.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/services/style4/4.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:21	11588/11588	---M--	200	added ('OK')	image/png	etag:%222d44-62501638-a6783d9b5f395921;;;%22	https://devsdesign.net/products/html/clenia/assets/images/services/style4/5.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/services/style4/5.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:22	5456/5456	---M--	200	added ('OK')	image/png	etag:%221550-62501638-e64992966fa92597;;;%22	https://devsdesign.net/products/html/clenia/assets/images/services/style4/6.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/services/style4/6.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:22	1512/1512	---M--	200	added ('OK')	image/png	etag:%225e8-62501638-18dc3c64f51bd010;;;%22	https://devsdesign.net/products/html/clenia/assets/images/testimonial/style1/quote3.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/testimonial/style1/quote3.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:23	1612/1612	---M--	200	added ('OK')	image/png	etag:%2264c-62501638-7fb69a0063b9ccdb;;;%22	https://devsdesign.net/products/html/clenia/assets/images/testimonial/style1/ratting.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/testimonial/style1/ratting.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:24	55233/55233	---M--	200	added ('OK')	image/jpeg	etag:%22d7c1-62501638-30c5ff9b6fa74ca0;;;%22	https://devsdesign.net/products/html/clenia/assets/images/project/style1/1.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/project/style1/1.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:25	60278/60278	---M--	200	added ('OK')	image/jpeg	etag:%22eb76-62501638-cc57db3a7b713b03;;;%22	https://devsdesign.net/products/html/clenia/assets/images/project/style1/3.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/project/style1/3.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:25	47452/47452	---M--	200	added ('OK')	image/jpeg	etag:%22b95c-62501638-de86a3acda6aa2d2;;;%22	https://devsdesign.net/products/html/clenia/assets/images/project/style1/2.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/project/style1/2.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:27	35490/35490	---M--	200	added ('OK')	image/jpeg	etag:%228aa2-62501638-8bb420071c9090ef;;;%22	https://devsdesign.net/products/html/clenia/assets/images/project/style1/5.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/project/style1/5.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:28	54779/54779	---M--	200	added ('OK')	image/jpeg	etag:%22d5fb-62501638-465e331080a3bc8;;;%22	https://devsdesign.net/products/html/clenia/assets/images/project/style1/6.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/project/style1/6.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:28	55475/55475	---M--	200	added ('OK')	image/jpeg	etag:%22d8b3-62501638-a5bd64da6829f8b8;;;%22	https://devsdesign.net/products/html/clenia/assets/images/project/style1/4.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/project/style1/4.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:28	1511/1511	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Mon,%2003%20Apr%202023%2012:59:23%20GMT	https://devsdesign.net/products/html/clenia/blog-single.html	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/blog-single.html	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:28	108829/108829	---M--	200	added ('OK')	image/jpeg	etag:%221a91d-62501638-ee2e24a37dc5a887;;;%22	https://devsdesign.net/products/html/clenia/assets/images/blog/style1/1.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/blog/style1/1.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:29	176498/176498	---M--	200	added ('OK')	image/jpeg	etag:%222b172-62501638-4fcf010e9df8f33e;;;%22	https://devsdesign.net/products/html/clenia/assets/images/blog/style1/2.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/blog/style1/2.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:30	110367/110367	---M--	200	added ('OK')	image/jpeg	etag:%221af1f-62501638-fd30365cbb8c9aa9;;;%22	https://devsdesign.net/products/html/clenia/assets/images/blog/style1/3.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/blog/style1/3.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:30	114723/114723	---M--	200	added ('OK')	image/jpeg	etag:%221c023-62501638-50e5c891f2b6e2a4;;;%22	https://devsdesign.net/products/html/clenia/assets/images/blog/style1/5.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/blog/style1/5.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:31	16800/16800	---M--	200	added ('OK')	image/png	etag:%2241a0-62501638-f117a1e3b6d83aff;;;%22	https://devsdesign.net/products/html/clenia/assets/images/partner/1.png	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/partner/1.png	(from https://devsdesign.net/products/html/clenia/onepage3.html)
14:59:31	119865/119865	---M--	200	added ('OK')	image/jpeg	etag:%221d439-62501638-f2268107ddd7add3;;;%22	https://devsdesign.net/products/html/clenia/assets/images/blog/style1/6.jpg	C:/My%20Web%20Sites/last/devsdesign.net/products/html/clenia/assets/images/blog/style1/6.jpg	(from https://devsdesign.net/products/html/clenia/onepage3.html)
